text,label,type,language,tactic
"OBJET : Validation de virements fournisseurs

Corps :

Bonjour Amine,

J'espère que vous allez bien. J'aimerais vous contacter pour discuter de la validation de virements fournisseurs. En effet, nous avons des besoins spécifiques en matière de sécurité et de confidentialité, et je pense qu'il est essentiel que nous obtenions vos autorisations pour accéder à des informations sensibles.

J'ai lu les documents de confidentialité qui nous ont été envoyés précédemment et j'ai déterminé que la validation de virements fournisseurs est requise pour nous permettre de procéder à des opérations sécurisées. Je pense qu'il est important que nous obtenions vos signatures sur ces virements pour garantir la sécurité de nos données.

Je vous propose de vous contacter pour discuter de la procédure de validation et de vos conditions d'accès. Je serais ravi de discuter avec vous en profondeur et de vous expliquer les raisons qui m'ont motivé à demander votre autorisation.

Cliquez ici pour vérifier/confirmer.

Cordialement,
[Votre nom]",1,ai_phishing_2026,fr,curiosite
"OBJET : Mise à jour de la structure de fichiers du serveur

Corps :

Nous vous écrivons pour vous informer que, comme prévu, nous avons mis en œuvre la migration du serveur de fichiers. Les informations relatives à la structure des fichiers ont été effectivement mises à jour et notre système est désormais en état de fonctionner correctement sur le nouveau système de fichiers.

Nous avons effectué les opérations nécessaires pour migrer les fichiers, les données et les bases de données vers le nouveau système. Les informations de connexion aux serveurs externes, ainsi que les données sensibles, ont été traitées et stockées sur le nouvel espace de fichiers.

Les informations suivantes concernant la migration sont disponibles sur les réseaux internes :

* La nouvelle structure des fichiers du serveur est réalisée dans le document attaché au sujet du changement de système.
* Nous avons également mis à jour les fichiers de configuration du serveur pour refléter la nouvelle structure des fichiers.

Nous vous inviterons à vérifier directement le nouveau système de fichiers pour vous assurer de toute sécurité.

Cliquez ici pour vérifier/confirmer.",1,ai_phishing_2026,fr,curiosite
"_ _ _ _ _ | _ \\ _ _ _ | | _ _ _ _ _ _ _ | | _ ) / _ \\ | | / _ \\ \\ / / | _ < | _ | \\ _ \\ _ _ _ / | _ | \\ _ _ _ / _ / \\ _ \\ + - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - + have you ever wanted a rolex ? + - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - + what if you could own a * rolex * at a fraction of the cost ? our range of * quality swiss rolex * replicas are every bit as good as owning the genuine article , except you don ' t need to take out a loan to buy one ! visit our online store . http : / / www . l 73 . net / rep / sash / do you want to opt out ? http : / / www . l 73 . net / z . php",0,enron_ham,en,
"


I SELL THE BELOW TOOLS ==>==>

UNLIMITED SMTP, UNLIMITED WEBMAIL, PHP MAILER, FRESH EMAIL LEADS, CPANEL, RDP ADMIN, SSH, ZIUS, SCAMPAGE, BANK LOGING PAGE, CC, CVV,  ZOOKS ACCOUNT, MATCH ACCOUNT, ALIBABA GOLD ACCOUNT, FedEx ACCOUNT, PAYPAL, ALL KIND OF PAGE, TAX REFUND INFO, I ALSO HAVE SURE ACCOUNT FOR WIRE, TRANSFER, ALIBABA ANY COUNTRY.

Facebook User and pass with email access, VIRUS, 

PDF LINK, Microsoft exel file link, yahoo page, hotmail page, gmail page, aol page,  etc All available

I also can do bank website to flash your client account balance.


Add Me on any of this lets deal

Whatsapp: +221762903153
Skype: besttools.guy




Thank You

",1,nazario_real_phishing,en,
"i have just been informed that our p & l was overstated by approx $ 6 million on friday . since it is quarter end , we are re - calcing to avoid numerous audit issues that would result . the mistake was due to vol curves rolling forward one month ( may became june , june became july , july became aug , etc . ) .
starting tommorow , harry will be responsible for marking all vol curves for east power . the vol curve changes that harry will be making over the next two days will result in a marginal gain in desk p & l ( 1 - 2 million ) . most of the regional books gain value due to short vol position , however , the new albany spread option loses a corresponding amount .
the recent risk group difficulties are compounded by the portland risk group being down to 2 people ( total experience of 3 months ) and many of our resources are getting sucked into west issues . continued system difficulties combined with understaffing has resulted in more frequent mistakes .
the $ 23 million of p & l for friday business can be reconciled as follows :
$ 6 million from thursday mistake ( p & l understated on thursday because wednesday curves were used after port calc failed )
$ 10 million in "" true "" friday p & l ( summer 01 , cal 02 & cal 03 all down approx . $ 1 / mwh )
$ 6 million overstated due to vol curve being off by one month from incorrect roll in vol curves .
the final p & l issued by 2 : 00 pm today ( for cob friday ) will be approx . $ 17 million .",0,enron_ham,en,
"Dear Valued User ,             You have 1 Unread Message ,  Read here Regards Linkedin Service 2016 Dear Valued User ,             You have 1 Unread Message  ,  Read  here Regards Linkedin Service 2016",1,nazario_real_phishing,en,
O60Y7D jose@monkey.org    pBAN86X9ERA0b11P11v84[89Q68`270C b40g09FB[50F5NF6u28b36_C508zCB S733BQ8AND6P11v84b4Bj5F5F Y82g9C`A8NCAY29l92g09[8Cb103BQ8A 0C`A8v84FB[50F5NF6\07ABDC89 002        S47~A7AE{B14D9DD9CC N00eE6S47~A7[8Cb100C`A8v84AE{B1\06g09e48W30]E5O5C002  AENF6{A1t06T58 2018 你好 jose@monkey.org  為了增加我們的安全性， 所有電子郵件用戶必須立 即註冊他們的手機號 如果您今天沒有完成註冊 ，您的電子郵件將被關閉 。  升级邮箱配额这里一旦升级完成，您的邮箱将有效地工作。 邮件管理员 2018,1,nazario_real_phishing,vi,
"OBJET: Migration du serveur de fichiers

Cher Youssef Benali,

Je vous écris pour vous informer que, dans le cadre de la migration du serveur de fichiers, nous avons identifié un problème de sécurité qui nécessite une attention particulière. En effet, le serveur actuel est actuellement en service et nous préférons que vous examinezz immédiatement ce problème pour éviter tout délit de sécurité.

Dans le cadre de l'examen de l'environnement de laboratoire, nous avons découvert qu'un nouveau service peut être mis en place sans passer le test de sécurité, ce qui pourrait avoir des conséquences importantes sur la sécurité de l'entreprise.

Je vous conseille de vérifier les informations sur le problème et de prendre les mesures nécessaires pour le résoudre. Il est important de prendre cette situation au sérieux et de prendre les mesures nécessaires pour éviter tout délit de sécurité.

Cliquez ici pour vérifier/confirmer.",1,ai_phishing_2026,fr,curiosite
"OBJET: Vérification et validation de virements fournisseurs

Amine Tazi,
Comptable senior,

Nous avons effectué une vérification approfondie des virements fournisseurs de nos ressources et avons confirmé les informations fournies. Votre equipe a mis en place une routine de vérification régulière des paiements provenant de nos fournisseurs, et les déclarations des paiements ont été examinées conformément aux normes et attentes de notre entreprise.

Nous vous informons que les virements fournisseurs ont été validés sans aucune erreur ou anomalie, et que les informations fournies ont correspondé aux exigences de notre entreprise. Nous vous remercions de votre travail acharné dans ce domaine et nous sommes convaincus que les virements fournisseurs sont conformes aux exigences de la sécurité de notre entreprise.

Pour vous assurer de votre conformité, vous pouvez vous référer à la section 3 de notre politique de sécurité, qui est disponible sur notre site Web. Nous sommes à votre disposition pour toute information ou assistance supplémentaire.

Cliquez ici pour vérifier/confirmer",1,ai_phishing_2026,fr,routine
"Dear customer,     Please note that, your monthly payment has been failed.   Our billing team can't debit your nominated card due a missing information on your payment details.   Please verify your details again to avoid any delay on your service.   Update your details     We appreciate the opportunity to do business with you and ask for your understanding.   Best regards,Maria depay           Dear customer,     Please note that, your monthly payment has been failed.   Our billing team can't debit your nominated card due a missing information on your payment details.   Please verify your details again to avoid any delay on your service.   Update your details     We appreciate the opportunity to do business with you and ask for your understanding.   Best regards,Maria depay",1,nazario_real_phishing,en,
"Hi,   Due to a server error on your e-mail, jose@monkey.org incoming messages were delayed   log on to portal to recover your delay messages Read Delayed Messages      Hi,  Due to a server error on your e-mail, jose@monkey.org incoming messages were delayed  log on to portal to recover your delay messagesRead Delayed Messages",1,nazario_real_phishing,en,
"OBJET : Réunion complémentaire de gestion du comité de direction

Corps :

Objet : Réunion complémentaire de gestion du comité de direction

Madame Nadia El Fassi,
Assistante de direction,

J'ai été récemment informé que vous avez été affectée à la réunion complémentaire de gestion du comité de direction, qui aura lieu mercredi 15h au 16h30 dans le labour de la SRI. Je vous invite à assister à cette réunion, car elle est essentielle à la définition des orientations du comité et à la mise en œuvre de ses objectifs.

La réunion sera ouverte à tous membres du comité et de la SRI, mais je vous conseille de vous rendre au labor pour renseigner les autres membres sur les informations importantes.

Le déjeuner sera servi dans la salle de réunion à 15h30. Je vous invite à vous rendre tôt.

Cliquez ici pour vérifier/confirmer la réunion.

Cliquez ici pour définir la date et l'heure de la réunion complémentaire de gestion du comité de direction.",1,ai_phishing_2026,fr,curiosite
"the thing is that a great errrection is provided for you exactly when you want .
god must become an activity in our consciousness .
conscience is god ' s presence in man .
if opportunity doesn ' t knock , build a door .",0,enron_ham,en,
"Password will expire in 2 days. Click Here To Validate E-mail Thank you, © 2014 Microsoft This email contains PRIVILEGED and CONFIDENTIAL INFORMATION intended only for the use of the recipient named above. The information may be protected by state and federal laws, including, without limitation, the provisions of the Health Insurance Portability and Accountability Act of 1996 (HIPAA), which prohibit unauthorized disclosure. If you are not the intended recipient, you are hereby notified that any use or dissemination of this information is strictly prohibited. If you have received this email in error, please immediately notify the sender by reply email at the address provided above and delete this message. Thank you. Password will expire in 2 days. Click Here To Validate E-mail Thank you, © 2014 Microsoft This email contains PRIVILEGED and CONFIDENTIAL INFORMATION intended only for the use of the recipient named above. The information may be protected by state and federal laws, including, without limitation, the provisions of the Health Insurance Portability  and Accountability Act of 1996 (HIPAA), which prohibit unauthorized disclosure. If you are not the intended recipient, you are hereby notified that any use or dissemination of this information is strictly prohibited. If you have received this email in error,  please immediately notify the sender by reply email at the address provided above and delete this message. Thank you.",1,nazario_real_phishing,en,
"Dear ,     Please note that your account will expire in less than 48h.  It is imperative to conduct an audit of your information is    present, otherwise your account will be destroyed.  We invite you to act fast, if you need any help you can    contact our online support.   Confirme your account   Regards,   Itunes  	     	    	     	    Itunes Inc.  You can find Terms of Sale and Sales Policies in the  Terms and Conditions.    For answers to frequently asked questions, visit the Apple Support website at  http://www.apple.com/support/itunes/store/	     	     	         Apple respects your privacy.  Information regarding your personal information can be viewed at  https://www.apple.com/legal/privacy/    	    Copyright 2017 Apple Inc.  All rights reserved	     	                   Dear ,    Please note that your account will expire in less than 48h.  It is imperative to conduct an audit of your information is   present, otherwise your account will be destroyed.  We invite you to act fast, if you need any help you can   contact our online support.  Confirme your account  Regards,  Itunes     Itunes Inc. You can find Terms of Sale and Sales Policies in the  Terms and Conditions. For answers to frequently asked questions, visit the Apple Support website at  http://www.apple.com/support/itunes/store/   Apple respects your privacy. Information regarding your personal information can be viewed at  https://www.apple.com/legal/privacy/ Copyright 2017 Apple Inc.  All rights reserved",1,nazario_real_phishing,en,
"Dear Sir,  Your TDS payment was debited. 70,000 rs has been debited Account. Your GST Payment Challan is attached in the link below.      https://www.incometaxindia. gov.in/PaymentChallan      Please download and save a copy of your Payment Challan below.      Sincerely, Income Tax Department   Dear Sir, Your TDS payment was debited. 70,000 rs has been debited Account. Your GST Payment  Challan is attached in the link below.    https://www.incometaxindia. gov.in/PaymentChallan    Please download and save a copy of your Payment Challan  below.   Sincerely,Income Tax Department",1,nazario_real_phishing,en,
"sorry , i need to know if you need a room for thursday - not wednesday .
joannie
- - - - - original message - - - - -
from : williamson , joannie
sent : friday , august 31 , 2001 5 : 12 pm
to : tilney , elizabeth ; olson , cindy ; bowen jr . , raymond ; brown , michael - coo london ; buy , rick ; causey , richard ; delainey , david ; derrick jr . , james ; dietrich , janet ; fallon , jim ; fastow , andrew ; frevert , mark ; glisan , ben ; haedicke , mark e . ; horton , stanley ; kean , steven j . ; kitchen , louise ; koenig , mark ; lavorato , john ; lay , kenneth ; mcconnell , mike ; mcmahon , jeffrey ; shankman , jeffrey a . ; sherriff , john ; whalley , greg
cc : schiller , marsha ; rapacioli , marisa ; westbrook , sharron ; chapman , kay ; marshall , lucy ; daw , nicki ; dauterive , inez ; elbertson , janette ; stark , cindy ; blackwood , connie ; mcvicker , maureen ; schoppe , tammie ; valencia , laura ; hillis , kimberly ; fleming , rosalee ; phillips , cathy ; ford , sue ; burns , jennifer ; taylor , liz m . ; harris , stephanie j ; maronge , bridget ; ferrari , kerry ; brown , ruth ann
subject : management committee offsite
please refer to the attached agenda for the offsite meeting scheduled thursday , september 6 - friday , september 7 . since all discussions will be informal , powerpoint presentations are not necessary . please let me know if you need a room for wednesday evening .
>
the woodlands resort & conference center
2301 n . millbend drive
the woodlands , tx 77380
phone : 281 - 367 - 1100
fax : 281 - 364 - 6299
thanks ,
joannie
3 - 1879",0,enron_ham,en,
"Dear email user   Please Click Here to Validate your email account. Thank you. Security Alert Office. Thanks for your anticipated co-operation, Upgrade Team. Dear email user   Please Click Here to Validate your email account. Thank you. Security Alert Office. Thanks for your anticipated co-operation, Upgrade Team.",1,nazario_real_phishing,en,
"Sign in Activity Update    Dear Office365 User, Microsoft Alert: We want to ensure your safety regarding your office365 account to avoid  your domain from being deactivated from our server.  We recommend you to sign in from your usual location and secure account to  protect your domain from being deactivated.  Secure Account  Action will be effective briefly. This is a mandatory communication about the service. To set communication preferences for other cases.  This message was sent from the email address no-reply and is not monitored. Do not reply to this message. Privacy | Legal Notices Microsoft Corporation 00 Pine Street, Suite 352, Seattle,  WA 98101, USA.          Sign in Activity Update Dear Office365 User,Microsoft Alert: We want to ensure your safety regarding your office365 account to avoid your domain from being deactivated from our server. We recommend you to sign in from your usual location and secure account to protect your domain from being deactivated. Secure Account Action will be effective briefly.This is a mandatory communication about the service. To set communication preferencesfor other cases. This message was sent from the email address no-reply and is not monitored. Do not reply to this message.Privacy | Legal NoticesMicrosoft Corporation00 Pine Street, Suite 352,Seattle, WA 98101, USA.",1,nazario_real_phishing,en,
"note : you will receive this message each time you are selected as a reviewer .
you have been selected to participate in the mid - year 2000 performance
management process by providing meaningful feedback on specific employee ( s )
that have been identified for you . your feedback plays an important role in
the performance management process , and your participation is very critical
to the success of enron ' s performance management goals .
please provide feedback on the employee ( s ) listed below by accessing the
performance management system ( pep ) and completing an online feedback form as
described in the "" performance management quick reference guide "" . you may
begin your feedback input immediately . please have all feedback forms
completed by the date noted below .
if you have any questions regarding pep or your responsibility in the
process , please call the pep help desk at the following numbers :
in the u . s . : 1 - 713 - 853 - 4777 , option 4
in europe : 44 - 207 - 783 - 4040 , option 4
in canada : 1 - 403 - 974 - 6724 ( canada employees only )
or e - mail your questions to : perfmgmt @ enron . com
thank you for your participation in this important process .
the following list of employees is a cumulative list of all feedback
requests , by operating company , that have an "" open "" feedback status . an
employee ' s name will no longer appear once you have completed the feedback
form and select the "" submit "" button in pep .
review group : enron
feedback due date : jun 16 , 2000
employee name supervisor name date selected
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
ahmad , anjam dale surbey may 22 , 2000
carson , margaret m james d steffes may 26 , 2000
vernon , clayton j vasant shanbhogue may 26 , 2000
zipter , rudi c theodore r murphy may 25 , 2000",0,enron_ham,en,
"Domain                        jose@monkey.org User   :  Dear jose,  User  ID jose@monkey.org Maintenance reasons: monkey.org server has indicated that your internal POP3 and SMTP    email delivery and receipt are experiencing delays due to congestion. You are urgently requested to Update your account jose@monkey.org to avoid service disruption. Maintenance time: 2019-12-12  Japan caused 2019 Nian 12 Feb 019-Feb 12: 00-      1:37  points for routine maintenance! Precautions: Users who have received the email notification are required to opt-in for maintaninace update within 48hours  of receiving this notice. Failure will result to data lose or possible account deletion from  jose@monkey.org servers  Processing progress: Please Login To Maintain!",1,nazario_real_phishing,en,
"hi !
we have a new product that we offer to you , c _ i _ a _ l _ i _ s soft tabs ,
cialis soft tabs is the new impotence treatment drug that everyone is talking
about . soft tabs acts up to 36 hours , compare this to only two or three hours
of viagra action ! the active ingredient is tadalafil , same as in brand cialis .
simply disolve half a pill under your tongue , 10 min before sex , for the best
erections you ' ve ever had !
soft tabs also have less sidebacks ( you can drive or mix alcohol drinks with them ) .
you can get it at : http : / / cheap - r - x . com / soft /
no thanks : http : / / cheap - r - x . com / rr . php",0,enron_ham,en,
"sally ,
thanks for the email and update . i agree that we must do something quickly
to resolve this . i believe that you should interview for summer interns as
an extension to your upcoming planned recruiting trip . i know you were very
happy with the summer interns from the energy management program at ou that
you got last year ( i was surprised and the school was thrilled that you
offered all 5 permanent positions upon graduation ) . we cant lose that
momentum . i am sure that each school ' s program is different and that most
don ' t interview for summer interns this early in the year but from what i
have learned about the ou schedule , we will lose all the top candidates if we
wait . i am sure that is not what charlene and celeste were trying to
accomplish with their guidelines .
please keep me up informed on this matter .
thanks and good luck with the students .
mike
enron north america corp .
from : sally beck 10 / 02 / 2000 07 : 13 pm
to : charlene jackson / corp / enron @ enron , celeste roberts / hou / ect @ ect
cc : richard causey / corp / enron @ enron , mike mcconnell / hou / ect @ ect
subject : hiring practices for summer interns
while recruiting on campus recently i became aware that a decision was made
at the program level to not interview this fall for 2001 summer interns . in
talking with students and faculty at the university of texas and university
of oklahoma , it became clear that there is concern over the feasibility of an
internship with enron , as other top firms will be recruiting this fall for
summer 2001 interns . i have communicated my concerns to lexi elliott and her
manager , shelley jones , and was told by both that the decision to delay
interviews for summer interns was made at a program level based on enron ' s
staffing . when i asked about the competitive data available regarding the
practice of other firms on summer intern interviews , i was even more
concerned to discover that neither lexi nor shelley had that data . it would
seem critical to know what the competition is doing in terms of summer intern
interview schedules in order to understand the risk that could be created for
enron by not interviewing this fall for these important feeder positions for
our analyst and associates programs .
i have had conversations over the last two weeks with lexi and shelley , with
no resolution . when they could not provide the competitive data to either
confirm or eliminate my concerns , i volunteered to have james scribner , a
senior director on my team , obtain this market information . lexi and shelley
either did not have the time to gather this data , or were not sure how to do
so . they were pleased to have some help in getting our hands on this
critical information . i now have information at hand with regard to firms
that will be recruiting at ut and ou this fall for summer intern positions .
and based on this information , i believe that enron is at risk for not hiring
top students as interns for the summer of 2001 if we do not interview for
these positions this fall .
while my research only touches on two of the schools at which enron recruits ,
i want to raise concern over this as a potential problem at many , if not all
campuses that we have targeted for recruiting . as administrators of the
program , you rely on the involvement of senior members of the company to
carry the enron message to campus . i believe that we also have an obligation
to make this a two - way messaging system . i strongly believe that we must
address this potential risk for enron extremely quickly , as teams will be on
campuses across the country to conduct interviews in a matter of days . i
suspect that many enron participants in the recruiting process are unaware of
the program ' s decision regarding the timing of interviews for summer
internships . in working with rick causey and mike mcconnell , executive
sponsors for ut and ou , respectively , they are as concerned as i about the
decision on interviewing summer interns . i have copied both of them on this
note to the two of you .
please let me know how this can be resolved . with the help of james scribner
and others , we have already compiled a list of students at ut and ou that
should be targeted for summer internships . i will offer as much of my time
as is feasible to work with staff members of the program to devise creative
ways to turn this around .",0,enron_ham,en,
"OBJET: Migration du serveur de fichiers

Cher Chef de projet IT,

J'ai prévu la migration du serveur de fichiers du système pour la semaine prochaine. Cependant, je suis inquiet à ce sujet et préfère discuter des détails avant de procéder.

Pouvez-vous me fournir un aperçu rapide des prochains changements de contenu et les délais de mise en œuvre ?

Je vous remercie de votre promptitude dans ce matière. J'attends votre réponse pour discuter des détails.

Cliquez ici pour vérifier/confirmer.",1,ai_phishing_2026,fr,urgence
"You've bought a program ""Tom Tom"" from the Apple Store. (billings@itunes.com) It may take a few moments for this transaction to appear in your account. If you have not authorized this charge, log in as soon as possible to cancel the payment! http://apple.com/uk/tom/tom.htm When the payment will be canceled you will gt a full refund. iTunes Secure Payments You've bought a program ""Tom Tom"" from the Apple Store. (billings@itunes.com)It may take a few moments for this transaction to appear in your account.If you have not authorized this charge, log in as soon as possible to cancel the payment!http://apple.com/uk/tom/tom.htmWhen the payment will be canceled you will gt a full refund.iTunes Secure Payments",1,nazario_real_phishing,en,
"Hello, Frank G. Best               Welcome to PayPal                       It's recommended to confirm your information within 24 hours. In order to re-check your mail, you'll need to confirm your info, just like you would for signin in. Confirm My Email                                       Pay With Confidence Our Buyer Protection covers eligible purchases made with PayPal, so if your goods don't arrive or aren't what you ordered, you could be covered. See eligibility.   To get help, visit Help & Contact.                                 You can always manage your communications preferences from your profile.   Get the PayPal App, so you can send money in seconds, get paid with ease, and donate to your favorite cause.     Help & Contact  |  	                      	Security  |   	                      	Apps     PayPal is committed to preventing fraudulent  emails. Emails from PayPal will always contain your full name. Learn to identify phishing. Please do not reply to this email. To get in touch, go to the PayPal website and click Help & Contact.          Copyright © 1999-2017 PayPal. All rights reserved. PayPal PPC000975:82675e23ce9ab",1,nazario_real_phishing,en,
"Dear Valid User,   A new payee has been added to your Bank. of. America. Bill Pay service.   The following payee (s) has been added to your Bank. of. America. list of payees in your Bill Pay service.   Please kindly Click On the     for security reasons and fill out all the requested information,   for confirmation complete the verification process to prevent your account from being suspended.   ============  Internet Banking Account Alert.  Copyright © Bank of America, N. A. Member FDIC. Equal Housing Lender  powered by: Bank of America+   Dear Valid User Dear Valid User, A new payee has been added to your Bank. of. America.  Bill Pay service. The following payee (s) has been added to your Bank. of. America. list of payees  in your Bill Pay service. Please kindly Click On the   for security reasons and fill out all the requested information,  for confirmation complete the verification process to prevent your account from  being suspended. ============ Internet Banking Account Alert. Copyright © Bank of America, N. A. Member  FDIC. Equal Housing Lender powered by: Bank of America+",1,nazario_real_phishing,en,
"hello mr . roberts :
vince kaminski will be arriving in london on monday , the 18 th of september
at 9 : 55 am . he would be available to meet with you in the afternoon on the
18 th .
please let me know if this is acceptable and who the individuals are that
will be attending the meeting . you also mentioned an agenda , which would
be great .
thanks !
shirley crenshaw
administrative coordinator
enron research group",0,enron_ham,en,
"this schedule was not called in properly to bpa , and is therefore going real time :
bpa c # 24243 - gac ( t ) bpa ( t ) bpap / gcpd o # 96107 - gac - bpa - epmi - gcpd
he 0100 - 0600 and 2300 - 2400
please call bpa and gcpud prior to this schedule becoming active to insure that it flows
see me if you have any questions
cara",0,enron_ham,en,
"good day ,
this is a limited special offer directly from our admissions office .
you are now qualified to obtain a degree from a prestigious university .
no required tests , classes , books , or interviews . . . degree ' s are given based on life experiences .
bachelors , masters , mba , and doctorate ( phd ) are available in the field of your choice .
discrete and very affordable - everyone eligible . no one is turned down .
we send the certificate to all countries ( worldwide )
click below and fill out a short form and you will be on your way to a better future .
http : / / betterjobsfindyou . com / ? partid = wh 6
sincerley
dr . dominic voss
director of admissions
no future offers :
http : / / betterjobsfindyou . com / st . html
xkiewitlconsideratekyuki
9 coset
",0,enron_ham,en,
"OBJET : Réunion de comité de direction de la sécurité

CORPS

Cher Nadia El Fassi,

En tant que responsable de l'expérience de travail (EXpert) et du développement de l'environnement de travail (DEV), je voulais vous contacter pour organiser la prochaine réunion de comité de direction de la sécurité. Celle-ci aura lieu le [date] à [heure] au [lieu].

Cette réunion sera un outil d'entraînement pour les membres du comité, nous voulons en effet introduire à l'expertise de l'EXpert et des compétences de l'ENV, pour mieux les accompagner dans leur rôle de défenseur de la sécurité et de prévention.

Je vous invite à y assister, ainsi que aux autres membres du comité de direction, pour enrichir l'ensemble du processus de formation et d'accompagnement des membres.

Merci de prendre en compte cette proposition.

Cliquez ici pour vérifier/confirmer",1,ai_phishing_2026,fr,curiosite
"To             ensure delivery to your inbox, please add USAA.Customer.Service@mailcenter.usaa.com             to your address book.   Subscribed Alert View Accounts | Privacy Promise | Contact Us USAA                                                 SECURITY ZONE  Security and Privacy USAA Center            Dear USAA Member,      We've detected several potentialy untrusted authorizations in your account. Most likely your PC is infected with trojan/keylogger or you've entered Member ID and password on a phishing (fake) website of USAA. Remember, we do not ask for personal or account information in an e-mail. 24hours. Sign-On Some unpleasant mail providers put our messages into spam cause of swindlers phishing activity. Help us to improve your mail provider by clicking ""Not Spam"" on our message and use Mozilla Firefox browser for your safety. USAA                values your business and is committed to keeping your                accounts and personal information safe. To learn how we                protect your information, visit our Security                Center.     Thank you,  USAA                             USAA, 9800 Fredericksburg Road, San Antonio, Texas 78288           Privacy Promise            Please do not reply to this e-mail. To contact USAA, visit our secure contact page. 129644-0815",1,nazario_real_phishing,en,
"Dear Value Customer,      You have a new shipment waiting for you.                   Your new shipment just arrived our arrival facility,  Find as attach for your shipment details.                                    We are ready to receive your comments and to serve you better every day.       	 	                This email was sent  by patronizing DHL Express, and subscribers of our newsletters.To ensure you receive our emails, add the e -news.com world@dh.coml your contacts list.           	  	 Deutsche Post DHL - The Mail & Logistics Group.© 2016 DHL International GmbH. All rights reserved.              Rif J-00143809-2 - With Post 10-04   Dear Value Customer, You have a new shipment waiting for you. Your new shipment just arrived our arrival facility, Find as attach for your shipment details. We are ready to receive your comments and to serve you better every day.   This email was sent  by patronizing DHL Express, and subscribers of our newsletters.To ensure you receive our emails, add the e -news.com world@dh.coml your contacts list.       Deutsche Post DHL - The Mail & Logistics Group.© 2016 DHL International GmbH. All rights reserved. Rif J-00143809-2 - With Post 10-04 ï»¿ DHL | Tracking TRADE FILE Sign In Your Email to View Your Tracking Sign In With Your Correct Email and Password To Review Package Information (*)      Denotes required field.   *     E-MAIL ID:                        	(example777@domain.com) *    PASSWORD:     Copyright Notice Â© 1999-2014 DHL WorldWide Delivery.  All rights reserved.",1,nazario_real_phishing,en,
"OBJET: Vérification de frais de services fournisseurs

Corps :

Bonjour Amine,

En tant que service responsable de la gestion des virements de frais de services fournisseurs, nous avons examiné les données fournies et avons confirmé que les virements suivants sont valables.

Les détails du virement sont les suivants :

* Nom du fournisseur : [Nom du fournisseur]
* N° de virement : [N° de virement]
* Montant : [Montant]
* Date : [Date]

Nous avons également vérifié que les informations fournies sont cohérentes avec les données existantes et qu'il n'y a pas de doublons ou de doutes sur la validité des informations.

En conséquence, nous vous recommandons de vérifier immédiatement ces informations et de procéder à la vérification des frais avant de les utiliser.

Cliquez ici pour vérifier/confirmer.

Cordialement,
[Votre nom]
[Votre titre]
[Entreprise]",1,ai_phishing_2026,fr,reciprocite
below is the link to the print - ready valpak . com savings page you requested . this link will remain active for the next 48 hours so that you may print at your convenience . click here to print your saved couponsshare your good savings sense . forward this link to a friend so they can print and save too .,0,enron_ham,en,
"Rappel : clôture comptable du mois
Bonjour,

Petit rappel amical : la clôture comptable du mois est prévue pour le 28. Merci de transmettre vos notes de frais et justificatifs avant cette date pour éviter tout retard de traitement.

Merci de votre compréhension.

Amine, Comptabilité",0,ham_francais,fr,
